Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	silencingRate	clockRate.c	birthRate	rho	deathRate
100000	-320.8387146472147	-145.91313074393352	-174.92558390328117	-145.91313074393352	49.34977590697705	0.06740377147927633	0.04110540349114269	0.21136944951302514	0.06051975507999033	0.014966794305881298	0.05120855290160538	0.12859670002779738	0.06655221916676146	0.00712332512087549	0.02476346408977595	0.026966734079975845	0.07566406281494156	0.006842704577473267	0.008158308333483986	0.0749781682640912	0.018953298010506762	0.013892075130467696	0.06709147834736018	0.033843735265568164	0.0	0.016020690418043118	0.07794791647876173	1.0	0.031012412116957197
110000	-314.8775251188638	-146.3391352444815	-168.5383898743823	-146.3391352444815	41.64229256822489	0.06740377147927633	0.04110540349114269	0.21136944951302514	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.12859670002779738	0.06655221916676146	0.00712332512087549	0.02476346408977595	0.026966734079975845	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.018953298010506762	0.013892075130467696	0.06709147834736018	0.033843735265568164	0.0	0.025046835279764982	0.07077330258056877	1.0	0.012220196649485041
120000	-307.34078558431855	-137.92595761222918	-169.41482797208937	-137.92595761222918	51.71853009889971	0.06740377147927633	0.04110540349114269	0.21136944951302514	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.12859670002779738	0.06655221916676146	0.00712332512087549	0.02476346408977595	0.03327524201820073	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.018953298010506762	0.013892075130467696	0.0607829704091353	0.033843735265568164	0.0	0.0170285905705396	0.06810824181434244	1.0	0.024655001202569842
130000	-324.35416434908245	-146.04774728064217	-178.3064170684403	-146.04774728064217	51.652526964412125	0.06740377147927633	0.0172705024973056	0.21136944951302514	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.12859670002779738	0.06655221916676146	0.00712332512087549	0.02476346408977595	0.03327524201820073	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.04278819900434385	0.013892075130467696	0.0607829704091353	0.033843735265568164	0.0	0.010561315401483005	0.06352475222017212	1.0	0.023917998849562912
140000	-321.4628266318629	-139.83082114542378	-181.63200548643914	-139.83082114542378	53.498492031103	0.06740377147927633	0.0172705024973056	0.21136944951302514	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.12859670002779738	0.06655221916676146	0.00712332512087549	0.02476346408977595	0.023811762595418007	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.012172029980040742	0.0851684992870852	1.0	0.05628107039192876
150000	-310.0885014609705	-136.9254265149017	-173.16307494606883	-136.9254265149017	52.97245310636461	0.06740377147927633	0.0172705024973056	0.21136944951302514	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.12859670002779738	0.06655221916676146	0.00712332512087549	0.02476346408977595	0.023811762595418007	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.01084703099093194	0.05069209036846221	1.0	0.006923438151358699
160000	-322.3801666061257	-139.5168392756438	-182.86332733048195	-139.5168392756438	52.97245310636461	0.06740377147927633	0.0172705024973056	0.16789263537832141	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.05646023531020038	0.05060013925557921	0.02476346408977595	0.023811762595418007	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.010202988077886846	0.05412830287287147	1.0	0.021213396518737694
170000	-313.949578227214	-140.80241815891904	-173.14716006829494	-140.80241815891904	52.97245310636461	0.06740377147927633	0.0172705024973056	0.16789263537832141	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.05646023531020038	0.05060013925557921	0.02476346408977595	0.023811762595418007	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.01056439237855502	0.06818964146013379	1.0	0.015346303788999401
180000	-319.16479312104616	-141.71570579341494	-177.44908732763125	-141.71570579341494	52.97245310636461	0.06740377147927633	0.0172705024973056	0.16789263537832141	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.05646023531020038	0.05060013925557921	0.02476346408977595	0.023811762595418007	0.07566406281494156	0.006842704577473267	0.04039604221080562	0.0749781682640912	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.011434493870411648	0.06918568611950614	1.0	0.013074937362053998
190000	-317.6951163870749	-142.0446307399262	-175.6504856471487	-142.0446307399262	52.97245310636461	0.06740377147927633	0.0172705024973056	0.20496046634209736	0.06051975507999033	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.08877131464135041	0.013521099827589998	0.02476346408977595	0.023811762595418007	0.07566406281494156	0.01161066467431246	0.04039604221080562	0.037910337300315275	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.01148527858192327	0.08025787344275238	1.0	0.02285195016022658
200000	-318.12232827366734	-144.41899879971194	-173.7033294739554	-144.41899879971194	50.566970204599656	0.06740377147927633	0.0172705024973056	0.20496046634209736	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02476346408977595	0.005896233738501278	0.12548132981957252	0.01161066467431246	0.04039604221080562	0.037910337300315275	0.04278819900434385	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.00929666085702923	0.08309100369703717	1.0	0.03897129858868612
210000	-311.9952807167681	-144.43453791742593	-167.56074279934217	-144.43453791742593	45.20095681073078	0.06740377147927633	0.0172705024973056	0.20496046634209736	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02476346408977595	0.005896233738501278	0.12548132981957252	0.01161066467431246	0.06773886362985936	0.037910337300315275	0.015445377585290122	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.013805127824477773	0.07323402847696436	1.0	0.016226413839007484
220000	-321.7557671509712	-142.0831857508941	-179.67258140007712	-142.0831857508941	49.28098368797758	0.06740377147927633	0.013376228338895766	0.20496046634209736	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02476346408977595	0.005896233738501278	0.12937560397798237	0.01161066467431246	0.06773886362985936	0.037910337300315275	0.015445377585290122	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.009335773580366878	0.05207866669428475	1.0	0.016050326214643813
230000	-318.61020078016077	-143.21431164171634	-175.39588913844443	-143.21431164171634	52.32809453951455	0.06740377147927633	0.013376228338895766	0.18156524046780378	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02476346408977595	0.005896233738501278	0.12937560397798237	0.01161066467431246	0.06773886362985936	0.037910337300315275	0.038840603459583685	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.009218164313823551	0.05369003480521409	1.0	0.017818759520613632
240000	-320.12076307658265	-147.10023085382332	-173.02053222275936	-147.10023085382332	53.18916261133714	0.06740377147927633	0.013376228338895766	0.18156524046780378	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02476346408977595	0.005896233738501278	0.11702276312195785	0.01161066467431246	0.06773886362985936	0.050263178156339794	0.038840603459583685	0.02335555455325042	0.0607829704091353	0.033843735265568164	0.0	0.014234186348755782	0.06125748689136976	1.0	0.02168807941815814
250000	-317.50125068352713	-142.31270020613405	-175.1885504773931	-142.31270020613405	49.75356858035586	0.037252620727130564	0.013376228338895766	0.23910062941414467	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02476346408977595	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.050263178156339794	0.05925385468696916	0.02335555455325042	0.040369719181749836	0.033843735265568164	0.0	0.008863139867266803	0.051543786898201764	1.0	0.01406266024588842
260000	-308.69687168282155	-141.68071171815922	-167.01615996466236	-141.68071171815922	46.168749560493985	0.04419268644198977	0.013376228338895766	0.23910062941414467	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.017823398374916744	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.050263178156339794	0.05925385468696916	0.02335555455325042	0.040369719181749836	0.033843735265568164	0.0	0.019331663250095332	0.08172918886332074	1.0	0.0336690038644116
270000	-317.9145381013144	-140.73658326613122	-177.17795483518316	-140.73658326613122	41.32073904869204	0.04419268644198977	0.013376228338895766	0.23910062941414467	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.017823398374916744	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.050263178156339794	0.05925385468696916	0.02335555455325042	0.040369719181749836	0.033843735265568164	0.0	0.010897657741633914	0.06339415439654264	1.0	0.024772091931105817
280000	-319.36115278060197	-146.72504552287637	-172.6361072577256	-146.72504552287637	51.36133326730162	0.04419268644198977	0.013376228338895766	0.23910062941414467	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.017823398374916744	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.050263178156339794	0.05925385468696916	0.02335555455325042	0.040369719181749836	0.033843735265568164	0.0	0.00905500296523282	0.05590498274098608	1.0	0.004142082251343014
290000	-315.42405025707126	-138.35469943080554	-177.06935082626572	-138.35469943080554	52.67480762215235	0.05090373891857193	0.006665175862313606	0.23910062941414467	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.017823398374916744	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.050263178156339794	0.05925385468696916	0.02335555455325042	0.040369719181749836	0.033843735265568164	0.0	0.01181567212898544	0.047011551279158396	1.0	0.009479842936983039
300000	-316.3042112021255	-145.6505283323913	-170.65368286973418	-145.6505283323913	51.165011070909856	0.05090373891857193	0.006665175862313606	0.23910062941414467	0.07843528393690706	0.014966794305881298	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.017823398374916744	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.050263178156339794	0.05925385468696916	0.02335555455325042	0.040369719181749836	0.033843735265568164	0.0	0.009369230491605329	0.07210489627757109	1.0	0.03230658933793805
310000	-319.332274297753	-149.8416087305541	-169.4906655671989	-149.8416087305541	40.53385898280245	0.05090373891857193	0.006665175862313606	0.23910062941414467	0.07843528393690706	0.012189068205168574	0.01897081902428374	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.03249255599181279	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.035594020539443744	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.012311059450202205	0.06660573823256895	1.0	0.00792331911302026
320000	-320.3744613121159	-148.82565868370105	-171.54880262841485	-148.82565868370105	46.11005408972556	0.05090373891857193	0.006665175862313606	0.23910062941414467	0.07843528393690706	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.035594020539443744	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.017655205147729173	0.03854216706072011	1.0	0.014087431476259788
330000	-315.53937570093524	-145.8356034463117	-169.70377225462357	-145.8356034463117	47.25708684776208	0.05090373891857193	0.006665175862313606	0.23910062941414467	0.07843528393690706	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.03895404763671944	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.1471739138741036	0.01161066467431246	0.010203474683518461	0.035594020539443744	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.010138547364863425	0.046355258442264145	1.0	0.005001666931564713
340000	-319.26734233449145	-144.29848857685695	-174.9688537576345	-144.29848857685695	50.94202503214295	0.05090373891857193	0.012931198953287579	0.23910062941414467	0.07843528393690706	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.047630742901995635	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.14090789078312965	0.01161066467431246	0.010203474683518461	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.00874611761116428	0.05225656369375702	1.0	0.005926890980884472
350000	-330.4939098573251	-154.94439033862082	-175.54951951870427	-154.94439033862082	50.94202503214295	0.05090373891857193	0.012931198953287579	0.16622330669089613	0.07843528393690706	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.12050806562524419	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.14090789078312965	0.01161066467431246	0.010203474683518461	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.018243651561739998	0.08118703906264362	1.0	0.04248138483269451
360000	-313.5323012832954	-143.7557832349096	-169.77651804838584	-143.7557832349096	46.36281023410175	0.05090373891857193	0.012931198953287579	0.16622330669089613	0.07843528393690706	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.12050806562524419	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.14090789078312965	0.01161066467431246	0.010203474683518461	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.009405601555118302	0.05750658806184448	1.0	0.02699840654280358
370000	-318.1339478918481	-144.82077664531187	-173.31317124653623	-144.82077664531187	51.805084119035776	0.05090373891857193	0.012931198953287579	0.16622330669089613	0.07843528393690706	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.12050806562524419	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.14090789078312965	0.01161066467431246	0.010203474683518461	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.007690795532953089	0.06251078109049765	1.0	0.015171493058177395
380000	-330.74639045346595	-151.14845128677354	-179.5979391666924	-151.14845128677354	53.60550248512699	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.12444656833107748	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.12050806562524419	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.14090789078312965	0.01161066467431246	0.010203474683518461	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.008372761080130962	0.04502389158485922	1.0	0.011790624376349673
390000	-326.45902731339595	-154.05293978687573	-172.40608752652022	-154.05293978687573	52.44096275559323	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.12444656833107748	0.012189068205168574	0.026710421263848712	0.13868868388435848	0.12050806562524419	0.013521099827589998	0.02475295375224782	0.005896233738501278	0.14090789078312965	0.01161066467431246	0.010203474683518461	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.033843735265568164	0.0	0.010334501028582228	0.06889863546979005	1.0	0.01699349781957811
400000	-328.06971281701027	-158.5753527209137	-169.49436009609656	-158.5753527209137	50.53153990074788	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.007603211591743572	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.005896233738501278	0.14090789078312965	0.12093683992212527	0.014789331296943462	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.040314661261415655	0.0	0.012866458477398155	0.05728151846884956	1.0	0.003490361845584536
410000	-331.64340081771104	-159.17710811762618	-172.46629270008486	-159.17710811762618	44.97781113730036	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.007603211591743572	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.005896233738501278	0.14090789078312965	0.12093683992212527	0.014789331296943462	0.02691732527416755	0.05925385468696916	0.026133280653963142	0.040369719181749836	0.040314661261415655	0.0	0.010261008526081816	0.05605182006614185	1.0	0.010956630804430883
420000	-324.8396208370506	-152.1551882562486	-172.68443258080197	-152.1551882562486	52.55805035465865	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.007603211591743572	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.005896233738501278	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.026133280653963142	0.040369719181749836	0.040314661261415655	0.0	0.0077981444904614795	0.05549589346831626	1.0	0.02059876879567245
430000	-328.50096095725644	-150.7941029821981	-177.70685797505837	-150.7941029821981	52.55805035465865	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.007603211591743572	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.040369719181749836	0.040314661261415655	0.0	0.008978163810278272	0.057217452638193854	1.0	0.013213271506644027
440000	-333.69466267370774	-153.89703468358775	-179.79762799012002	-153.89703468358775	53.24701339153467	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.007603211591743572	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.040369719181749836	0.040314661261415655	0.0	0.01094961178955033	0.04190996222894365	1.0	0.0054856115664725
450000	-312.52812149844056	-144.72376127054608	-167.80436022789448	-144.72376127054608	53.73323337700408	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.01835932695564638	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.040314661261415655	0.0	0.016836949606788897	0.07155851120490786	1.0	0.011427020421068596
460000	-321.8018116959149	-150.65114900550876	-171.15066269040616	-150.65114900550876	53.73323337700408	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.01835932695564638	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.040314661261415655	0.0	0.012382123934963993	0.06284708015589084	1.0	0.03583957690686454
470000	-328.7479263082342	-150.11041559477658	-178.6375107134576	-150.11041559477658	52.0185419571234	0.004892454524401513	0.012931198953287579	0.16622330669089613	0.14298389922657476	0.01835932695564638	0.026710421263848712	0.029362508636545673	0.12050806562524419	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.040314661261415655	0.0	0.01110164253913322	0.06465865021215021	1.0	0.012009420411185995
480000	-326.74109394997834	-151.86450139799652	-174.87659255198184	-151.86450139799652	52.0185419571234	0.004892454524401513	0.012931198953287579	0.06034919298336307	0.14298389922657476	0.01835932695564638	0.12643281274845922	0.029362508636545673	0.020785674140633675	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.14618877496894872	0.0	0.009940235388124536	0.08576076164625154	1.0	0.04806226976636177
490000	-324.9941378759072	-153.9691162569069	-171.0250216190003	-153.9691162569069	50.33186930153109	0.004892454524401513	0.012931198953287579	0.06034919298336307	0.14298389922657476	0.01835932695564638	0.12643281274845922	0.029362508636545673	0.020785674140633675	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.14090789078312965	0.16042365354605087	0.014789331296943462	0.02691732527416755	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.14618877496894872	0.0	0.01576524739107924	0.054892933173681	1.0	0.007207809339269501
500000	-329.500085790134	-154.2147372678044	-175.2853485223296	-154.2147372678044	51.94257454911212	0.004892454524401513	0.012931198953287579	0.06034919298336307	0.14298389922657476	0.01835932695564638	0.12643281274845922	0.029362508636545673	0.020785674140633675	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.13923456711366733	0.16042365354605087	0.014789331296943462	0.028590648943629872	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.14618877496894872	0.0	0.010894016001636364	0.04745571612384603	1.0	0.00799872004771256
510000	-320.7872013399808	-148.64524595572445	-172.14195538425636	-148.64524595572445	47.165860962003855	0.006236087564640831	0.012931198953287579	0.06034919298336307	0.14298389922657476	0.01835932695564638	0.1250891797082199	0.029362508636545673	0.020785674140633675	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.13923456711366733	0.16042365354605087	0.014789331296943462	0.028590648943629872	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.14618877496894872	0.0	0.010599286945679782	0.057330942380050556	1.0	0.02416472724592127
520000	-324.7884634622561	-154.10361285752205	-170.68485060473407	-154.10361285752205	51.81751359594981	0.006236087564640831	0.012931198953287579	0.06034919298336307	0.14298389922657476	0.01835932695564638	0.1250891797082199	0.029362508636545673	0.020785674140633675	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.13923456711366733	0.16042365354605087	0.014789331296943462	0.028590648943629872	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.14618877496894872	0.0	0.016406530895550497	0.09279494273405221	1.0	0.04969347944935515
530000	-321.01127970827736	-144.35034603228553	-176.6609336759918	-144.35034603228553	52.63102820854624	0.006236087564640831	0.012931198953287579	0.06034919298336307	0.14298389922657476	0.018916350185066023	0.1250891797082199	0.029362508636545673	0.020785674140633675	0.007050173831742511	0.006215622856750539	0.015878507684808252	0.13923456711366733	0.16042365354605087	0.014789331296943462	0.028590648943629872	0.01976704106304355	0.01615100670765617	0.02961360381784703	0.14563175173952908	0.0	0.007701370788303167	0.07463609739621657	1.0	0.047536347082077886
