Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	silencingRate	clockRate.c	birthRate	rho	deathRate
120000	-116.85561480764423	-73.47488519518275	-43.38072961246147	-73.47488519518275	37.7775476806641	0.1596621742761502	0.48381616562523	0.06738669342655311	0.02914051951372547	0.05484646769627992	0.09794224916350101	0.04037689769316065	0.06682883260539965	0.0	0.03321420557793864	0.08822163201227774	1.0	0.08649036707893756
130000	-120.27336079686029	-76.43316154204203	-43.84019925481826	-76.43316154204203	45.62843567757387	0.20332435621483605	0.42579548621938984	0.20028352605444155	0.009185736679771551	0.03421275881949794	0.053755899957355836	0.04037689769316065	0.033065338361546584	0.0	0.032969156536836554	0.13928801727035367	1.0	0.10570239734643912
140000	-125.37774706293354	-81.99438360610408	-43.38336345682945	-81.99438360610408	37.450341647931005	0.1255640445466324	0.4048291365982803	0.061249119442240756	0.024144580914606063	0.21103338062890234	0.10924316116403303	0.041160873999036146	0.022775702706268955	0.0	0.05471399089767718	0.23007855632959942	1.0	0.15936716124522135
150000	-123.41794503498684	-77.71070135695251	-45.70724367803434	-77.71070135695251	39.108616082784835	0.1255640445466324	0.4596692883179942	0.0691585568301672	0.06375370702548121	0.13009494746651482	0.05786907062860913	0.07111468247833214	0.022775702706268955	0.0	0.025045633066687386	0.09546639191921766	1.0	0.12289673465087309
160000	-114.85580682605084	-72.62560508558582	-42.23020174046502	-72.62560508558582	38.8910813973616	0.23670317310415698	0.34853015976046964	0.0691585568301672	0.14682491223638208	0.07483587219884125	0.015211875036620151	0.07111468247833214	0.037620768355030684	0.0	0.02721577170335416	0.23579401128399144	1.0	0.2841155831719385
170000	-118.29866231143833	-77.03034640406695	-41.26831590737139	-77.03034640406695	38.47073480715225	0.23437328531641186	0.3557288975633345	0.03580348788222575	0.10366109239864713	0.059486632389979935	0.09449559257910731	0.03651585322690876	0.07993515864338493	0.0	0.036248525305535684	0.17200681205503568	1.0	0.1555057851405291
180000	-123.67454658765809	-76.78005872213181	-46.894487865526266	-76.78005872213181	46.22135205451388	0.1638301572167225	0.4098250084605882	0.08707432766027179	0.11617549887910983	0.09186489852058273	0.06439253733566293	0.05610782251382917	0.010729749413232972	0.0	0.029094063864264195	0.08590420112417169	1.0	0.0564003639459421
190000	-123.14216340368989	-77.88166591001784	-45.26049749367205	-77.88166591001784	48.95214598367759	0.13116427511440001	0.5501441262148956	0.149518614087859	0.03978660171659375	0.015089359198714125	0.014793569638153065	0.08877370461615167	0.010729749413232972	0.0	0.02269473698246454	0.24546975839149235	1.0	0.22207190170970306
200000	-113.17977624620289	-75.06330137248051	-38.11647487372238	-75.06330137248051	40.49553658936591	0.1639764300280508	0.4930567518401077	0.030244560561475134	0.1707733306618059	0.04964151043344345	0.014793569638153065	0.06678409742373126	0.010729749413232972	0.0	0.019175364132197444	0.3353082048008762	1.0	0.3368850811264759
210000	-117.55061523306249	-76.89015157820829	-40.6604636548542	-76.89015157820829	42.73156606884216	0.1542312783436543	0.5293165168055248	0.14559794472389267	0.03536833767236395	0.024571665520624827	0.014793569638153065	0.023458172852236687	0.07266251444354993	0.0	0.016249197212677004	0.16034400236534904	1.0	0.1908666463839096
220000	-120.54796066342621	-74.79890466878942	-45.7490559946368	-74.79890466878942	46.73319881524687	0.11171260553534494	0.4362951998253193	0.22986452896895856	0.06032345277525353	0.05534702986054934	0.014793569638153065	0.019001098952871557	0.07266251444354993	0.0	0.033847819159316186	0.1361243793960587	1.0	0.08821325056497924
230000	-121.46565062494102	-74.45092072576696	-47.014729899174064	-74.45092072576696	42.53560595232552	0.11171260553534494	0.4362951998253193	0.04647308563549535	0.12313178949936882	0.07144922333614179	0.014793569638153065	0.0735195380082491	0.12262498852192788	0.0	0.02866357294619163	0.1711358016814521	1.0	0.13121142461158003
240000	-120.1723114209878	-83.11415021396296	-37.05816120702484	-83.11415021396296	39.78556999677454	0.07822572708540164	0.6845007935931416	0.04647308563549535	0.012154902587205502	0.03272055304226176	0.08188249593564147	0.02560248651732544	0.03843995560352745	0.0	0.04364127999214995	0.11199686530594934	1.0	0.09219922583614613
250000	-117.85955054775403	-78.85197689905192	-39.00757364870211	-78.85197689905192	44.81202897453082	0.07822572708540164	0.6943955764964582	0.04647308563549535	0.012154902587205502	0.03272055304226176	0.05961993364095956	0.04705684091538938	0.029353380596828876	0.0	0.021539474096314116	0.1190900795722029	1.0	0.09619633322785477
260000	-120.05312510389453	-81.48364719255156	-38.569477911342965	-81.48364719255156	47.56053743019165	0.03820875690587637	0.7164998930222013	0.06438679218048032	0.00731577285574013	0.055472336427509344	0.010472669357143936	0.0291431343704044	0.07850064488064451	0.0	0.027267180094795417	0.17070950294329398	1.0	0.11488542709652237
270000	-113.56102507778098	-79.67290536461331	-33.88811971316766	-79.67290536461331	35.49885010467801	0.03820875690587637	0.7098232041246217	0.06438679218048032	0.03898901666656584	0.028777785731330906	0.04761345188208714	0.006164737103476949	0.06603625540556107	0.0	0.029763050679923	0.17840185321154692	1.0	0.17837170383320208
280000	-116.70692215921156	-75.17976949330075	-41.5271526659108	-75.17976949330075	50.36778998014125	0.0578960392047681	0.5923761763492243	0.031105546436064634	0.05941856138691324	0.09456854451298419	0.0809160442130741	0.05658053465582758	0.027138553241144198	0.0	0.024962011895898063	0.11724056402063354	1.0	0.09874787336856167
290000	-116.92720707365524	-76.90344533325107	-40.02376174040416	-76.90344533325107	40.13066654440753	0.0578960392047681	0.538201219422404	0.08123098207346961	0.15710349576103846	0.021147310515410956	0.07625033470676601	0.013587512997722845	0.054583105318420394	0.0	0.03273752409932583	0.24843084905422988	1.0	0.25581231747105393
300000	-126.10045149732932	-77.17662169949425	-48.923829797835076	-77.17662169949425	51.28853332074949	0.10003570401301942	0.24917250814931088	0.16468356081401003	0.11192783465668563	0.09764047322714473	0.054174603738792744	0.20565145351432124	0.016713861886715718	0.0	0.038864728625603084	0.2093177320478267	1.0	0.2138075924624808
310000	-121.15644949929565	-73.92333012020053	-47.233119379095115	-73.92333012020053	42.460941561535606	0.13967113118928454	0.26537859843127015	0.08256269946845599	0.2799620499836029	0.07480683205149317	0.08385845565180886	0.050418820443676744	0.023341412780407994	0.0	0.034232387225172335	0.27644668579274784	1.0	0.24759505184673516
320000	-117.14945352400441	-76.703529280002	-40.44592424400241	-76.703529280002	51.11442083915314	0.21752333223381917	0.5059919972986062	0.020921337424933087	0.015969555470436755	0.14081291322241024	0.06598086518205269	0.009458586387334229	0.023341412780407994	0.0	0.024160970102656575	0.18243851527773766	1.0	0.15471446948563872
330000	-118.82455718043175	-79.49784349479135	-39.3267136856404	-79.49784349479135	46.59169936647755	0.11388836246389811	0.6186529059557784	0.03588428247456553	0.04202844562477786	0.009979137531797333	0.05310287990344987	0.021772266000859866	0.1046917200448734	0.0	0.015641772936903272	0.11215878815813833	1.0	0.10828814212563916
340000	-118.61114023776523	-76.01408037934242	-42.59705985842282	-76.01408037934242	40.3946641495888	0.1948158689020284	0.3265575043732572	0.23003052651293493	0.10181499078272316	0.07429671576463602	0.015609972421269547	0.033713062491512014	0.023161358751639008	0.0	0.03765484011516683	0.21815679421932713	1.0	0.22140491207574417
350000	-119.84657364000505	-81.36298073988539	-38.48359290011966	-81.36298073988539	37.67672192640025	0.04943504551902027	0.3206054768851926	0.46664576252751594	0.0716265599988308	0.021663470673134115	0.015609972421269547	0.03125235322339802	0.023161358751639008	0.0	0.04069913090087819	0.23436207142106444	1.0	0.24892562666153856
360000	-120.09447860680456	-79.87715171770903	-40.21732688909553	-79.87715171770903	45.5117983063034	0.0452633687366215	0.32477715366759136	0.045282170736771175	0.0716265599988308	0.4596472629092047	0.015609972421269547	0.014632152778072192	0.023161358751639008	0.0	0.03337875840789729	0.18165808162983207	1.0	0.1642246347563964
370000	-117.26133009334438	-73.0447499049446	-44.21658018839979	-73.0447499049446	43.15039641067695	0.15415935073052772	0.3143497582025794	0.14757231919763014	0.0716265599988308	0.23083092478567308	0.03853368849348526	0.014632152778072192	0.028295245813201714	0.0	0.03645128663998237	0.13081069858650507	1.0	0.12243570138336185
380000	-114.68718832343728	-75.00311207182827	-39.68407625160901	-75.00311207182827	38.25992679495399	0.15415935073052772	0.5551035298873294	0.02086335879385992	0.03594550952503825	0.15246716397848584	0.05155467868403899	0.014632152778072192	0.01527425562264799	0.0	0.028806973613905655	0.18277829581720412	1.0	0.19293119290043428
390000	-120.16828526710347	-77.07702922333664	-43.09125604376683	-77.07702922333664	40.13319642883649	0.26079287931643835	0.41152769936430794	0.12168746107589028	0.0854994372888092	0.014707757720840077	0.0715787707759208	0.014632152778072192	0.019573841679721458	0.0	0.04730303791546032	0.2973575142052047	1.0	0.32537803468940224
400000	-116.47849284758206	-78.8408379300823	-37.63765491749976	-78.8408379300823	46.740957747769876	0.02417836277493922	0.699914529776507	0.11472092569175536	0.0854994372888092	0.014707757720840077	0.004044736801561456	0.035831915693633594	0.021102334251954433	0.0	0.02764604591170747	0.33430843458067666	1.0	0.35819142810474364
410000	-119.63123694504068	-80.76123251829617	-38.87000442674452	-80.76123251829617	39.495705722229076	0.02417836277493922	0.6446190515369903	0.08537724514756882	0.0854994372888092	0.014707757720840077	0.0339030391475488	0.09061277213134962	0.021102334251954433	0.0	0.04348651879535223	0.18177897047458502	1.0	0.20694317491779024
420000	-119.83943848960979	-77.56160422766686	-42.27783426194293	-77.56160422766686	45.856574885525696	0.07569728173637172	0.6446190515369903	0.06164098079073105	0.0935921364638263	0.012077889569035848	0.00175503040751393	0.02496373277448541	0.08565389672104591	0.0	0.028361222250111576	0.5187848522570615	1.0	0.5388584647162927
430000	-118.35374437463095	-79.99416893565022	-38.35957543898073	-79.99416893565022	49.85227222860405	0.06076836498925119	0.7498459817848341	0.06164098079073105	0.025287160645257586	0.012077889569035848	0.007984273490621752	0.02496373277448541	0.05743161595578362	0.0	0.02282677812158199	0.29886332577719904	1.0	0.27043559600494194
440000	-117.69373334891912	-79.17294535499259	-38.520787993926525	-79.17294535499259	50.117561759928726	0.07183843658765118	0.7451484736794223	0.06164098079073105	0.025287160645257586	0.012077889569035848	0.008401277584948616	0.018174165187170396	0.05743161595578362	0.0	0.020981689964649563	0.15166976632965132	1.0	0.1427509642840246
450000	-118.73156661190103	-79.73150346343652	-39.000063148464506	-79.73150346343652	38.022193127026014	0.07183843658765118	0.39647572927099434	0.3601385499118702	0.01179992180759695	0.0757403036939853	0.008401277584948616	0.018174165187170396	0.05743161595578362	0.0	0.02818672601404778	0.21612225192751558	1.0	0.1931967214131396
460000	-118.7555480602893	-78.63214359496881	-40.1234044653205	-78.63214359496881	41.4614641600847	0.07515515802929282	0.714696200738524	0.008518207910360483	0.07653639393426727	0.08838064658813927	0.008401277584948616	0.02231407830642999	0.005998036908038178	0.0	0.02803988796375979	0.17016739353199828	1.0	0.20964043011767322
470000	-125.4645953350809	-81.80410456383738	-43.660490771243516	-81.80410456383738	51.69546789775	0.07515515802929282	0.4679199004822745	0.25529450816661	0.04614557698082999	0.07108781928626642	0.008644334462020526	0.02231407830642999	0.053438624286276395	0.0	0.038193759466653314	0.1040889283771704	1.0	0.10044749871160365
480000	-117.22906593434095	-74.90609957608649	-42.32296635825447	-74.90609957608649	47.855256556089905	0.1140091686575593	0.4679199004822745	0.08521156893038569	0.03318911954641882	0.14703830646524063	0.0934297994307989	0.005905467544696012	0.053296668942626704	0.0	0.02522443811161345	0.27939520432617465	1.0	0.26332912913883916
490000	-119.76513959332613	-76.65187300853526	-43.11326658479086	-76.65187300853526	40.92830358759835	0.11424128492962658	0.5009308856978374	0.08521156893038569	0.03318911954641882	0.07164236181784824	0.020669982282539287	0.15457687642986093	0.019537920365483668	0.0	0.03689804742657835	0.20476644667147606	1.0	0.2050586748099821
500000	-119.59033444435755	-76.96789333214228	-42.62244111221527	-76.96789333214228	42.49630793191848	0.09423542379566033	0.5009308856978374	0.1281112143159478	0.07779293989024608	0.07164236181784824	0.020669982282539287	0.04211506100911408	0.06450213119080742	0.0	0.0330466338964886	0.22537936345828682	1.0	0.25072213424630324
510000	-125.9055260769725	-78.86472771156215	-47.04079836541035	-78.86472771156215	46.03790620254347	0.09890837319142763	0.4991030104493306	0.06995498998839755	0.02184331138286559	0.07164236181784824	0.07468134261471858	0.020864594825242014	0.14300201573017043	0.0	0.03895076075503707	0.43523841169247707	1.0	0.4587998412038136
520000	-118.97093785082751	-74.49826835768921	-44.472669493138305	-74.49826835768921	46.681609476732675	0.09890837319142763	0.5111016999236239	0.1418144388780545	0.02184331138286559	0.08508621405731674	0.07458693213015452	0.020864594825242014	0.04579443561131577	0.0	0.0282042791152237	0.5595936909369906	1.0	0.5456486541831722
530000	-120.78353409440021	-78.69998478222988	-42.08354931217034	-78.69998478222988	46.96637884760954	0.12952091509960395	0.5053633831429226	0.09945624380307604	0.08885041437264413	0.10047862601064741	0.017499739951732915	0.023873555382677325	0.034957122236696336	0.0	0.03908273363052122	0.2687149719121251	1.0	0.23410327636288716
540000	-115.08863368380588	-76.2836348043376	-38.80499887946828	-76.2836348043376	47.25203363742567	0.12952091509960395	0.5751098908228518	0.02444361917616717	0.11471628690969563	0.02187873070506552	0.013372563804193313	0.023873555382677325	0.0970844380997461	0.0	0.027906086956136354	0.1098866256965183	1.0	0.09599459644018665
550000	-119.91104206850414	-73.99871729800657	-45.912324770497584	-73.99871729800657	47.094291721701346	0.08496482207913904	0.5039143331391032	0.11419560578266738	0.10865855007156645	0.02187873070506552	0.030891920671316606	0.03841159945139659	0.0970844380997461	0.0	0.02067542886080566	0.08253075729909864	1.0	0.07258671887791043
560000	-121.545000926732	-79.04723339107022	-42.49776753566178	-79.04723339107022	46.00876452809263	0.04314599670662497	0.4759104322853599	0.06559318745877499	0.24629531205392613	0.0308221300677861	0.017837879764098796	0.0233106235636839	0.0970844380997461	0.0	0.031719461062034195	0.19215289850328277	1.0	0.15211667458610048
570000	-119.17662751768341	-74.74157082142241	-44.43505669626101	-74.74157082142241	46.866198713904474	0.022701903739091905	0.5255869067857768	0.09982951190848252	0.11870909953930889	0.04212360465520016	0.0651325626536497	0.028831972618744893	0.0970844380997461	0.0	0.02513244241229211	0.10328052128774608	1.0	0.09040089624495004
580000	-116.0413212917384	-74.31989225172565	-41.72142904001276	-74.31989225172565	45.64781723332668	0.10280895321377434	0.48547552441846825	0.09982951190848252	0.07871343243193499	0.04212360465520016	0.00683610322719265	0.028831972618744893	0.15538089752620315	0.0	0.019390304210585137	0.2667837932318931	1.0	0.28355995907998066
590000	-116.24240292363024	-75.09661549359171	-41.145787430038524	-75.09661549359171	42.4967579035242	0.06863823838132985	0.4808071208768583	0.1564339736354559	0.07871343243193499	0.04212360465520016	0.020020967919236705	0.028831972618744893	0.12443068948124016	0.0	0.03205994624045205	0.15710968157230154	1.0	0.16671676274881303
600000	-118.25542312076853	-74.3372597245671	-43.91816339620142	-74.3372597245671	48.58943292020946	0.06863823838132985	0.522829815284782	0.04098908654956422	0.1178751306116908	0.04217633023479522	0.13591440215014855	0.028831972618744893	0.04274502416894529	0.0	0.022712558262132705	0.14662728943812767	1.0	0.13556803127984818
610000	-119.46212146551898	-72.63467557798164	-46.827445887537344	-72.63467557798164	45.55835487202201	0.16047225495794493	0.5456199569141013	0.0404832648069076	0.06871734752632416	0.04217633023479522	0.0612946329485159	0.028831972618744893	0.052404239992666815	0.0	0.019156774980074183	0.21769672670364987	1.0	0.24179606133763884
620000	-121.60154891338883	-74.6124089880133	-46.98913992537553	-74.6124089880133	50.575864179178346	0.16047225495794493	0.4885258991986361	0.03339603085939745	0.1328986391892995	0.04217633023479522	0.0612946329485159	0.028831972618744893	0.052404239992666815	0.0	0.025537398692970233	0.08502858973961656	1.0	0.06491636850290577
630000	-121.05688219349747	-78.18560401608818	-42.871278177409295	-78.18560401608818	44.20231075812356	0.25713918539329195	0.4568813227842812	0.05461740190513227	0.03965964364194191	0.04217633023479522	0.09293920936287078	0.028831972618744893	0.027754934058942585	0.0	0.023586777877052878	0.13529047871875852	1.0	0.15886321946301732
640000	-118.53651166700146	-74.0654838370919	-44.47102782990956	-74.0654838370919	44.529053179984075	0.12178312781981965	0.427511293855126	0.13054336298171182	0.03965964364194191	0.19122215122459896	0.042947963797308024	0.018577522620551862	0.027754934058942585	0.0	0.029792132754576144	0.147500927699651	1.0	0.17446384664065723
650000	-119.37190416714549	-80.42915923630613	-38.94274493083935	-80.42915923630613	36.85472355183172	0.11178437105350021	0.6131944513663077	0.07911054843635831	0.1019826956166504	0.005920546995391053	0.043403080391923844	0.021306603995840633	0.023297702144028716	0.0	0.02894495631822284	0.23902192436949032	1.0	0.20750315147787615
660000	-116.38433077251906	-74.65532577015163	-41.72900500236744	-74.65532577015163	39.812938192699605	0.0752821040755885	0.6057485729905032	0.05703466045416114	0.1019826956166504	0.04986869234910721	0.043403080391923844	0.0433824919780378	0.023297702144028716	0.0	0.02586732853072131	0.22157082461516248	1.0	0.2032736389331012
670000	-124.12236512590218	-80.6315462903293	-43.490818835572874	-80.6315462903293	38.47350519790119	0.19730796035883472	0.4989227267652725	0.12112453863001281	0.009180580648014636	0.03409078087531697	0.07232804606276884	0.04374766451575166	0.023297702144028716	0.0	0.02690169419195137	0.16025343580974027	1.0	0.15199749225949272
680000	-122.20268373566054	-77.32509608606699	-44.87758764959355	-77.32509608606699	49.193431195334114	0.39261600054088597	0.3213667457340808	0.027645214645847502	0.015106450924236865	0.035361317444961175	0.04992177670617169	0.13468479185978816	0.023297702144028716	0.0	0.026664818102970694	0.20147282145559148	1.0	0.19880085398545191
690000	-123.9869480735949	-75.83298698793362	-48.15396108566129	-75.83298698793362	51.24586341835223	0.21832143606549187	0.41504670127935017	0.11346554853220343	0.09698919334451234	0.053020957828512974	0.020817619923697486	0.05938989796330997	0.02294864506292262	0.0	0.02689883950056002	0.07832871630141365	1.0	0.048508313422076774
700000	-118.03396455585653	-76.48674890626222	-41.5472156495943	-76.48674890626222	41.75573958750239	0.17126478125804684	0.48778314940927614	0.15777413401827817	0.03505484917608336	0.023131768729783828	0.022047928234877057	0.07466222798335481	0.02828116119030062	0.0	0.023301927715986884	0.171558137416176	1.0	0.18480751085632832
710000	-116.82482984054582	-77.56255143521767	-39.26227840532815	-77.56255143521767	39.142025971879995	0.17126478125804684	0.6362578616722625	0.01986840306563275	0.03505484917608336	0.023131768729783828	0.022047928234877057	0.06409324667301383	0.02828116119030062	0.0	0.035284188288078014	0.15047998796545325	1.0	0.169036232551207
720000	-117.98788476999637	-75.20233779768941	-42.78554697230696	-75.20233779768941	40.407719721182886	0.23604642801427228	0.48613384463482645	0.01986840306563275	0.08601902455078023	0.058407660801156114	0.022047928234877057	0.06409324667301383	0.02738346402544204	0.0	0.03651779352330064	0.08486653466019049	1.0	0.03012796115881102
730000	-116.11889098298053	-74.76049718241661	-41.35839380056391	-74.76049718241661	48.47237131389769	0.12191838091202169	0.5660907148399447	0.060134116126927664	0.08601902455078023	0.04271158928079232	0.01334630959780106	0.0810949648508706	0.028684899840862522	0.0	0.0246577432929688	0.142018377662591	1.0	0.12798827550775713
740000	-120.92547454164205	-78.07791111348524	-42.84756342815681	-78.07791111348524	51.311388367638095	0.07593687220110583	0.5609407035504994	0.045801985464999743	0.0667482378360181	0.21299560079350616	0.01948802468570139	0.010304030298944316	0.007784545169225797	0.0	0.02091786139968132	0.1122862059829416	1.0	0.09985278042328614
750000	-125.48888016136644	-79.60182230151626	-45.887057859850174	-79.60182230151626	34.45903518923981	0.07593687220110583	0.35029343311058986	0.23808310956656162	0.0667482378360181	0.11243706261378819	0.01948802468570139	0.07251252459487367	0.06450073539136209	0.0	0.021110995659079992	0.12243947251692922	1.0	0.0865627342293613
760000	-118.43018547493426	-75.30578242465293	-43.12440305028133	-75.30578242465293	46.49919868757807	0.04676965097508356	0.46900129959025066	0.08796340655120535	0.10622166314915887	0.08090472972288018	0.16960772770105764	0.030768761115907185	0.00876276119445732	0.0	0.018127931982605792	0.11662999172186382	1.0	0.078809121999963
770000	-118.66249148074047	-74.64686665166127	-44.0156248290792	-74.64686665166127	48.56485597409777	0.04676965097508356	0.41710544304474834	0.09373493298086763	0.09212468780216065	0.2658379851548471	0.044895777731929015	0.030768761115907185	0.00876276119445732	0.0	0.02378636062303457	0.10697784271793737	1.0	0.0905719514182555
780000	-120.0027351648164	-75.08252590687354	-44.92020925794286	-75.08252590687354	43.63244791093268	0.1518519241094724	0.3120231699103595	0.07673755028660453	0.07914112337693241	0.2354634672058949	0.0705613272064885	0.030768761115907185	0.04345267678834131	0.0	0.01939657885560204	0.17675942979649606	1.0	0.1507669926980019
790000	-120.64030957089973	-77.49866051191074	-43.14164905898899	-77.49866051191074	46.087687923735835	0.2938442945791362	0.1447824634116398	0.024516560652768207	0.07914112337693241	0.31365781071640864	0.0705613272064885	0.030768761115907185	0.04272765894071984	0.0	0.0194696835545876	0.14056297884595095	1.0	0.12322528482908975
800000	-124.4274193425112	-72.44659862494491	-51.98082071756628	-72.44659862494491	43.153798056810096	0.20952167151236567	0.306912762475509	0.024516560652768207	0.08756881792038723	0.1470979992714151	0.04945694855556019	0.07775627826328335	0.09716896134871206	0.0	0.028515600113578555	0.08522325494220916	1.0	0.1299349803581708
810000	-123.18246165891904	-81.40349886836387	-41.77896279055517	-81.40349886836387	46.24217204493507	0.07562123797610243	0.3612102310876051	0.024516560652768207	0.04616757342155893	0.1697651372172342	0.05405400986138387	0.2582546948725686	0.010410554910779593	0.0	0.01924324191676543	0.2318129380900868	1.0	0.25007926177254786
820000	-123.82135523348535	-78.79678401379093	-45.02457121969443	-78.79678401379093	44.44956482973128	0.0763834581493487	0.393099743214151	0.024516560652768207	0.05901004355524924	0.08671589640741553	0.03047401780261478	0.012008349717396283	0.3177919305010571	0.0	0.01519659008443812	0.1344884666387189	1.0	0.15671266072454207
830000	-122.19609681416816	-75.84967747133801	-46.346419342830146	-75.84967747133801	39.10329972663442	0.2930023773811533	0.34176812615657404	0.14623432901899977	0.07366071725929896	0.021127694327583775	0.08180563486019171	0.007238588941046907	0.03516253205515236	0.0	0.03479084259947846	0.19112040355920482	1.0	0.13398941019827043
840000	-118.95140620014024	-72.95379259372676	-45.99761360641348	-72.95379259372676	47.52000329038086	0.20412676028952198	0.3208785940411677	0.19941331695922845	0.07950038636836079	0.0325992780680005	0.07049463684738709	0.010722091218955884	0.08226493620737839	0.0	0.027723065066369467	0.30850438937295166	1.0	0.29047347139932367
850000	-122.86917631574687	-74.33113043827748	-48.53804587746939	-74.33113043827748	41.438991923077005	0.08151315975697719	0.3987373008790999	0.17000972346862628	0.05827556443322477	0.06669865500257349	0.17331103888430935	0.010372236945245153	0.041082320629944616	0.0	0.024846662350803385	0.2418137880800049	1.0	0.2131085764348497
860000	-117.53016556095054	-73.31957617244704	-44.21058938850349	-73.31957617244704	43.2474239664812	0.08151315975697719	0.3987373008790999	0.17000972346862628	0.05827556443322477	0.042650315090537065	0.09941866613450359	0.09679327842934596	0.05260199180768599	0.0	0.025435263181758438	0.3321978346249444	1.0	0.33134477707926346
870000	-124.42760012911958	-78.31767707752344	-46.109923051596134	-78.31767707752344	47.99864690763481	0.1252963415536135	0.3987373008790999	0.20574317401444003	0.0359425893577966	0.1080655695738485	0.023427571654425806	0.06058196078846145	0.04220549217831497	0.0	0.026415326233225192	0.16938267226171677	1.0	0.1682482566778457
880000	-118.57199602137075	-72.97721603642427	-45.59477998494648	-72.97721603642427	49.01441601359124	0.19034562794144977	0.4554628643699511	0.030133304363757926	0.15599115863066823	0.04185202007297148	0.023427571654425806	0.06058196078846145	0.04220549217831497	0.0	0.025312512337091093	0.15517538858603624	1.0	0.15895859111364252
890000	-116.22341924966031	-73.91455322866973	-42.308866020990585	-73.91455322866973	46.077698493660584	0.03369188488467636	0.4974072711454237	0.06399709729322166	0.1221273657012045	0.17203781916144728	0.03644124304567056	0.045105497981286415	0.029191820787070215	0.0	0.027307009668133014	0.2075012183358877	1.0	0.21768222216221295
